region,date,nominal_house_price,real_house_price,fair_value_real,fair_value_nominal,fair_value_gap_log,fair_value_gap_lower_90,fair_value_gap_upper_90,mortgage_rate_lag3,financial_stress_excess_lag3,transaction_growth,earnings_growth_12m_lag1,price_growth
East of England,2010-06-01,189548.0,210302.97653631287,231272.01102172007,208447.58294505483,-0.09504531828829599,-0.23389244582175603,0.04380180924516405,3.5,0.0,0.1359284256788573,-0.0122131026488666,-0.003252325639206
East of England,2010-07-01,192765.0,214351.2262038074,231980.52460700853,208618.94106148905,-0.07903750888734251,-0.21788463642080255,0.05980961864611753,3.5,0.0,0.0383676789587852,-0.0098907917402897,0.0190666772246164
East of England,2010-08-01,192039.0,212354.929844098,230631.81952873425,208567.34535428332,-0.08256351198623868,-0.22141063951969872,0.05628361554722136,3.5,0.0,0.0329024676850764,-0.0076733019121606,-0.009356841452222
East of England,2010-09-01,192988.0,213404.32516703787,231115.3170567029,209004.58682469203,-0.07972818744755017,-0.2185753149810102,0.05911894008590987,3.5,0.0,-0.0266627600351596,-0.0097839682038216,0.0049295344053721
East of England,2010-10-01,189904.0,209527.41333333333,230836.6465170884,209217.50439615262,-0.09685572039798807,-0.2357028479314481,0.041991407135471975,3.5,0.0,-0.1171383647798741,-0.0086457888569295,-0.0183340245140257
East of England,2010-11-01,189238.0,208098.93023255817,230301.91503498398,209428.6296843812,-0.10137752943982825,-0.2402246569732883,0.03746959809363179,3.5,0.0,-0.0853127196064652,-0.0097131481555706,-0.0068409892898753
East of England,2010-12-01,188378.0,205108.94078947368,228314.66677128538,209690.81177785728,-0.10718353841481054,-0.24603066594827058,0.0316635891186495,3.5,0.0,-0.2699065836298933,-0.0096075062895747,-0.014472336274288
East of England,2011-01-01,187409.0,203830.3800657174,228471.70031791044,210065.11821777668,-0.1141241751370341,-0.25297130267049417,0.02472295239642594,3.5,0.0,0.0431454418928323,-0.0396663226694187,-0.0062530787558543
East of England,2011-02-01,185272.0,199972.9304347826,227332.48527816465,210620.2280522774,-0.12823162915883124,-0.2670787566922913,0.010615498374628801,3.5,0.0,-0.0606834249803613,-0.0428983527693662,-0.019106168153387
East of England,2011-03-01,186529.0,200892.94685466375,226897.66931560604,210674.37171096556,-0.12172695641310582,-0.2605740839465659,0.017120171120354216,3.5,0.0,-0.0745834007442161,-0.0458534526854219,0.0045901539011481
East of England,2011-04-01,187388.0,199652.66523605149,224353.67520506724,210571.62667786775,-0.11664453089501059,-0.25549165842847066,0.02220259663844945,3.5,0.0,-0.0350156172940983,-0.0425259240355577,-0.006192980500673
East of England,2011-05-01,187664.0,199518.57815845823,224213.4015328552,210891.5579372475,-0.11669092815735915,-0.2555380556908192,0.022156199376100888,3.5,0.0,-0.0608264462809917,-0.0474599006984767,-0.0006718273666024
East of England,2011-06-01,187093.0,199124.70418006432,224736.99773758685,211157.72294981722,-0.1209995369352228,-0.2598466644686829,0.017847590598237234,3.5,0.0,-0.0672930772419511,-0.0473684343116261,-0.0019760729655455
East of England,2011-07-01,189751.0,201953.63665594856,224978.93395127862,211385.04066117114,-0.10796862138603736,-0.2468157489194974,0.030878506147422685,3.5,0.0,-0.0658049353701527,-0.0452806674652712,0.0141068669219741
East of England,2011-08-01,190567.0,201740.9712153518,223954.72666558583,211550.38631653524,-0.10445936451899307,-0.2433064920524531,0.03438776301446697,3.5,0.0,0.0483503981797497,-0.0474141184876951,-0.0010535957435298
East of England,2011-09-01,188774.0,198572.6504237288,222665.19302268693,211677.68601552513,-0.11451423642153458,-0.25336136395499465,0.024332891111925464,3.5,0.0,0.1034015653220952,-0.0471866716835989,-0.0158295235448626
East of England,2011-10-01,188720.0,198305.77777777775,222858.153690851,212085.55411667092,-0.11672531531941388,-0.25557244285287395,0.02212181221404616,3.5,0.0,-0.0051944197091124,-0.0532426886008642,-0.0013448586126667
East of England,2011-11-01,189577.0,198995.73044397464,222772.67386629438,212228.5493227739,-0.11286848237721792,-0.251715609910678,0.025978645156242125,3.5,0.0,0.0714505224339274,-0.0521381886087768,0.003473197788077
East of England,2011-12-01,188765.0,197101.62460567823,222130.80677425003,212735.54606476513,-0.11954697138433446,-0.2583940989177945,0.019300156149125586,3.5,0.0,0.1238385376999238,-0.0499839572192514,-0.0095639127689235
East of England,2012-01-01,189852.0,199284.39323467232,223666.5926717336,213080.15777186304,-0.11542360122846951,-0.2542707287619296,0.023423526304990533,3.5,0.0,0.1703357794084945,-0.0193198554705615,0.0110134595782191
East of England,2012-02-01,188281.0,196596.24921135645,222952.4995867066,213522.48449844713,-0.12580661317620745,-0.2646537407096675,0.013040514357252592,3.5,0.0,0.1381977838176875,-0.0130555659916594,-0.0135807869910209
East of England,2012-03-01,187072.0,194719.59748427672,222315.93210250765,213584.49066041523,-0.13253892569335868,-0.27138605322681875,0.006308201840101363,3.5,0.0,0.3104895104895104,-0.0107173980624086,-0.0095915671715332
East of England,2012-04-01,190794.0,197352.54375,221258.7833953216,213905.7724667762,-0.11434129049981934,-0.2531884180332794,0.024505837033640704,3.5,0.0,-0.087052810902896,-0.0116844982270044,0.0134311294764764
East of England,2012-05-01,191630.0,198423.97288842543,222034.39794382415,214432.01171009807,-0.11242629692019968,-0.25127342445365974,0.026420830613260365,3.5,0.0,0.1432594156986977,-0.0072092084006463,0.0054143270799933
East of England,2012-06-01,191456.0,199074.1445026178,223290.21238735816,214745.37042288727,-0.11479498544014,-0.25364211297360006,0.024052142093320045,3.5,0.0,0.0754074074074073,-0.0040412990780313,0.003271322129926
East of England,2012-07-01,194079.0,201590.4257322176,223606.19962563497,215274.4479779527,-0.10364842364636928,-0.24249555117982932,0.03519870388709076,3.5,0.0,-0.0043326345213137,-0.0009405475813887,0.0125607028897469
East of England,2012-08-01,194117.0,200580.8335067638,222481.53855100728,215311.9421425156,-0.10362680022505266,-0.2424739277585127,0.03522032730840738,3.5,0.0,0.0538524145415084,-0.0019855888496088,-0.0050207185274633
East of England,2012-09-01,192957.0,198555.75233160623,221521.4869075132,215275.16099269912,-0.10944966227437192,-0.24829678980783196,0.029397465259088124,3.5,0.0,-0.1242668121675077,-0.0018575830574976,-0.0101473962738811
East of England,2012-10-01,193648.0,198239.65360824743,220260.8109272257,215159.1003015196,-0.10533567786779408,-0.24418280540125412,0.033511449665665966,3.5,0.0,0.0665373713262718,0.0003632802363835,-0.0015932583164737
East of England,2012-11-01,192932.0,197100.28395061727,220138.6241655238,215483.12456081485,-0.11054480295975821,-0.24939193049321826,0.028302324573701826,3.5,0.0,0.1029685931449877,-0.0037389870592741,-0.0057640157439546
East of England,2012-12-01,191994.0,195338.15778688525,219338.63113806854,215583.5891145568,-0.11588459731886225,-0.2547317248523223,0.022962530214597793,3.5,0.0,-0.0634318243426402,-0.0047368316081295,-0.0089804556284676
East of England,2013-01-01,192142.0,196495.3717816684,223076.5478140691,218134.26780207563,-0.1268760985408388,-0.2657232260742989,0.01197102899262123,3.5,0.0,0.0258407752232567,-0.0184062630871821,0.0059066785864114
East of England,2013-02-01,190370.0,193289.7852760736,221225.1817717829,217883.41165438437,-0.13499056388524622,-0.2738376914187063,0.0038565636482138232,3.5,0.0,0.0308596620132255,-0.01853913771004,-0.0164483368299279
East of England,2013-03-01,194147.0,196521.88685015292,220856.16206487667,218187.20542360927,-0.11673783066954435,-0.2555849582030044,0.02210929686391569,3.5,0.0,-0.0963180362860192,-0.0204136122424231,0.0165832676399233
East of England,2013-04-01,194595.0,196574.60325534077,220321.71627576207,218102.96787419348,-0.11404680528357858,-0.25289393281703865,0.024800322249881462,2.3,0.0,0.1528270199664116,-0.0203285614751012,0.0002682110211154
East of England,2013-05-01,193843.0,195417.35939086296,219624.64965033674,217855.26677299265,-0.11678237534500724,-0.2556295028784673,0.022064752188452802,2.3,0.0,0.2033559113300491,-0.0161728696592505,-0.0059044436457007
East of England,2013-06-01,196002.0,197995.91658189215,220283.26043067718,218064.8992984448,-0.1066678584280698,-0.24551498596152985,0.032179269105390235,2.3,0.0,0.0724617715938835,-0.0191932272728071,0.0131088312147031
