region,date,nominal_house_price,real_house_price,hpi_index,price_to_income_ratio_derived,price_to_income_ratio_official,mortgage_rate,base_rate,net_additions_monthly,gross_yield_pct,rental_index,real_monthly_rent,population,cpi,log_real_price,log_income,log_population,log_rent,log_supply,log_price_to_income,price_growth,price_growth_3m,price_growth_12m,mortgage_rate_lag1,base_rate_lag1,earnings_lag1,yield_lag1,mortgage_rate_lag3,supply_lag3,supply_lag6,supply_lag12,earnings_lag12,price_growth_lag1,earnings_lag1_diff,log_price_to_income_diff,base_rate_lag3,time_trend,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,regime_gfc,regime_stamp_duty,pti_lag12,pti_lag12_diff,affordability_gap,payment_burden,payment_burden_gap,price_to_rent,log_ptr,ptr_gap,lender_spread,lender_spread_lag3,high_rate_period,rate_x_high,rate_x_low,supply_smooth_12m,supply_gap,supply_gap_lag12,financial_stress,financial_stress_lag3,rent_extrapolated,approvals,approvals_lag1,approvals_growth,housing_starts,starts_lag6,starts_lag12,unemployment_rate,unemployment_diff,unemployment_lag1,transactions,transaction_growth,transactions_lag1,nominal_annual_earnings_asof,earnings_obs_date,real_annual_earnings,earnings_staleness_months,earnings_anchor_flag,earnings_interpolated_flag,log_income_asof,earnings_growth_12m,earnings_growth_12m_lag1,official_pti_anchor_flag,population_anchor_flag,supply_anchor_flag,earnings_growth_12m_lag1_is_interpolated,net_additions_monthly_is_interpolated
East of England,2011-04-01,187388.0,199652.66523605149,,7.3835848536191335,7.45,3.5,0.5,18460.0,4.119143637317775,72.352036,684.3602575107296,5852427.607327744,93.2,12.20433446194422,10.205075188748486,15.582367108741051,6.52848447123601,9.823361508056845,1.9992592731957337,-0.006192980500673,-0.0069029982509706,-0.0044169690775846,3.5,0.5,27485.78146079101,4.124818941006062,3.5,18415.616438356163,18370.246575342466,18280.0,28342.67764297561,0.0045901539011481,-12.224909072003356,0.004594610628324558,0.5,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005214099278836,0.0159756682102214,-0.0479951663987316,0.3522132740187149,-0.0831657154020622,24.31135052102794,3.190943340920209,-0.0276733093635099,3.0,3.0,0.0,0.0,3.5,18377.72602739726,-5657.0315586496,-5837.0315586496,10.5,10.5,False,46154,48270.0,-0.0811101377717607,30940.0,20700.0,33720.0,6.481986069237277,0.0537270215931782,6.428259047644099,58700.0,-0.0350156172940983,57200.0,25379.0,2010-12-01,27040.071888412018,4,False,True,10.205075188748486,-0.04745990069847672,-0.04252592403555777,False,False,True,True,False
East of England,2011-05-01,187664.0,199518.57815845823,,7.394459986603097,7.45,3.5,0.5,18250.983606557376,4.119143637317775,72.467134,683.9898822269807,5857340.915199346,93.4,12.203662634577617,10.202931565205233,15.583206289831692,6.5279431254473295,9.811974253808009,2.0007310693723825,-0.0006718273666024,-0.0007582179887091,-0.0046578505345831,3.5,0.5,27242.811091187017,4.119143637317775,3.5,18430.90410958904,18385.534246575346,18294.794520547945,28268.22468511538,-0.006192980500673,-242.9703696039942,0.0014717961766488319,0.5,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0100631908225077,0.0048490915436718,-0.047088207175463,0.3520824118980816,-0.0832965775226954,24.30817854459729,3.190812859342287,-0.0271736995192344,3.0,3.0,0.0,0.0,3.5,18374.075117898046,-5866.047952092224,-5822.237038101655,10.5,10.5,False,47027,46154.0,-0.0594035642138528,30473.333333333332,23056.666666666668,32133.333333333332,6.788795080697665,0.3068090114603876,6.481986069237277,56820.0,-0.0608264462809917,58700.0,25379.0,2010-12-01,26982.170235546037,5,False,True,10.202931565205233,-0.047368434311626184,-0.04745990069847672,False,False,False,True,True
East of England,2011-06-01,187093.0,199124.70418006432,,7.3719610701761304,7.45,3.5,0.5,18035.0,4.119143637317775,72.535785,685.3722186495178,5862418.0,93.3,12.201686561612073,10.204002802586732,15.584072704432026,6.529962075571922,9.80006959333764,1.9976837590253387,-0.0019760729655455,-0.002946960277607,-0.0045514961451114,3.5,0.5,27234.633589510428,4.119143637317775,3.5,18444.712328767124,18400.328767123287,18310.08219178082,28225.23809290579,-0.0006718273666024,-8.1775016765896,-0.0030473103470438634,0.5,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00833269083859,-0.0017304999839176,-0.0506893840554099,0.3503444002499614,-0.0850345891708156,24.211260533780564,3.1868178362521484,-0.0304841293221267,3.0,3.0,0.0,0.0,3.5,18351.15160191631,-6082.0315586496,-5806.949366868779,10.5,10.5,False,49346,47027.0,-0.0035942169453194,30006.666666666668,25413.333333333332,30546.666666666668,6.778925541085796,-0.009869539611869,6.788795080697665,67500.0,-0.0672930772419511,56820.0,25379.0,2010-12-01,27011.09003215434,6,False,True,10.204002802586732,-0.04528066746527126,-0.047368434311626184,False,True,False,True,True
East of England,2011-07-01,189751.0,201953.63665594856,,7.476693329130383,7.45,3.5,0.5,17825.983606557376,4.083072684205717,72.603747,686.0108038585208,5862561.756830601,93.3,12.215793428534043,10.204002802586732,15.584097225895365,6.53089337666677,9.788412425053606,2.011790625947312,0.0141068669219741,0.003819655529942,-0.0049648136703315,3.5,0.5,27315.70975641986,4.119143637317775,3.5,18460.0,18415.616438356163,18324.87671232877,28277.39362162328,-0.0019760729655455,81.07616690943178,0.014106866921973493,0.5,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0255532401237506,0.0172205492851604,-0.0369841071252663,0.3546697286446735,-0.0807092607761035,24.532368333953915,3.1999934020792753,-0.0165421967919998,3.0,3.0,0.0,0.0,3.5,18309.57717643536,-6291.047952092224,-5792.154846320831,10.5,10.5,False,50942,49346.0,0.0464667214461791,29540.0,27770.0,28960.0,6.697368020301964,-0.0815575207838321,6.778925541085796,71550.0,-0.0658049353701527,67500.0,25379.0,2010-12-01,27011.09003215434,7,False,True,10.204002802586732,-0.04741411848769517,-0.04528066746527126,False,False,False,True,True
East of England,2011-08-01,190567.0,201740.9712153518,,7.508845896213405,7.45,3.5,0.5,17610.0,4.083072684205717,72.704988,683.306801705757,5867402.853670635,93.8,12.214739832790515,10.198658054427852,15.58492264988864,6.526943955938503,9.776222201490253,2.016081778362664,-0.0010535957435298,0.0036923994042995,-0.0042728765279405,3.5,0.5,27365.92179888121,4.083072684205717,3.5,18250.983606557376,18430.90410958904,18340.164383561645,28108.583216889896,0.0141068669219741,50.21204246134948,0.004291152415351718,0.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022184089886741,-0.0033691502370096,-0.0330836195506427,0.3555208731866168,-0.0798581162341602,24.60351274026792,3.202889227064013,-0.0128118989617882,3.0,3.0,0.0,0.0,3.5,18248.73014447189,-6507.0315586496,-5776.867175087955,10.5,10.5,False,52947,50942.0,0.1185828368614525,28033.333333333332,28826.666666666668,26206.666666666668,6.910695167032818,0.2133271467308546,6.697368020301964,73720.0,0.0483503981797497,71550.0,25379.0,2010-12-01,26867.107675906183,8,False,True,10.198658054427852,-0.04718667168359891,-0.04741411848769517,False,False,False,True,True
East of England,2011-09-01,188774.0,198572.6504237288,,7.438196934473384,7.45,3.5,0.5,17394.016393442624,4.083072684205717,72.805634,679.8999470338983,5872243.950510669,94.4,12.198910309245653,10.192281837288576,15.585747393119028,6.521945650629629,9.763881540626134,2.006628471957077,-0.0158295235448626,-0.0009254174554727,-0.0060027980237934,3.5,0.5,27271.65721587756,4.083072684205717,3.5,18035.0,18444.712328767124,18355.45205479452,28097.219324526348,-0.0010535957435298,-94.26458300364902,-0.009453306405586837,0.5,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.027517991528397,0.0053339016416562,-0.0427674023596502,0.3515106582131319,-0.0838683312076452,24.338464712101285,3.192058008828024,-0.0226826054899489,3.0,3.0,0.0,0.0,3.5,18168.6105060259,-6723.015165206976,-5761.579503855079,10.5,10.5,False,50829,52947.0,0.0869490836772661,26526.666666666668,29883.333333333332,23453.333333333332,7.080729051796413,0.1700338847635949,6.910695167032818,73310.0,0.1034015653220952,73720.0,25379.0,2010-12-01,26696.342161016946,9,False,True,10.192281837288576,-0.05324268860086423,-0.04718667168359891,False,False,False,True,True
East of England,2011-10-01,188720.0,198305.77777777775,,7.436069191063477,7.45,3.5,0.5,17185.0,4.116586898787081,72.936683,680.4099047619047,5876928.882936507,94.5,12.197565450632986,10.191223075940334,15.586544884608946,6.522695417678985,9.751792189283934,2.0063423746926525,-0.0013448586126667,-0.0060759926336864,-0.0045870341986802,3.5,0.5,27149.601587531924,4.083072684205717,3.5,17825.983606557376,18460.0,18370.246575342466,28023.8081826484,-0.0158295235448626,-122.05562834563534,-0.000286097264424523,0.5,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.01180014091602,-0.0157178506123769,-0.0431094908894922,0.3507689334006054,-0.0846100560201716,24.287538094061443,3.189963383166001,-0.0236703218559903,3.0,3.0,0.0,0.0,3.5,18069.839958080694,-6932.0315586496,-5746.784983307134,10.5,10.5,False,51718,50829.0,0.1022591645353794,25020.0,30940.0,20700.0,7.39693428813377,0.3162052363373568,7.080729051796413,67030.0,-0.0051944197091124,73310.0,25379.0,2010-12-01,26668.092063492062,10,False,True,10.191223075940334,-0.052138188608776836,-0.05324268860086423,False,False,False,True,True
East of England,2011-11-01,189577.0,198995.73044397464,,7.469837267031798,7.45,3.5,0.5,16969.016393442624,4.116586898787081,72.990487,680.1840063424947,5881769.979776542,94.6,12.201038648421063,10.190165434382198,15.587368291547092,6.522363359127728,9.739144395054192,2.0108732140388645,0.003473197788077,-0.0045670614564841,-0.0037275186088508,3.5,0.5,27170.446279626,4.116586898787081,3.5,17610.0,18250.983606557376,18385.534246575346,27919.40486051063,-0.0013448586126667,20.84469209407689,0.004530839346212012,0.5,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.008691630962441,-0.003108509953579,-0.0387165534671667,0.3516987273555255,-0.0836802620652515,24.380134467095687,3.193768639505335,-0.0187860866496425,3.0,3.0,0.0,0.0,3.5,17951.796803652967,-7148.015165206976,-5731.497312074254,10.5,10.5,False,52131,51718.0,0.1306035698019909,25123.333333333332,30473.333333333332,23056.666666666668,7.324856737545461,-0.0720775505883093,7.39693428813377,69730.0,0.0714505224339274,67030.0,25379.0,2010-12-01,26639.901691331925,11,False,True,10.190165434382198,-0.04998395721925142,-0.052138188608776836,False,False,False,True,True
East of England,2011-12-01,188765.0,197101.62460567823,,7.273340268947713,7.32,3.5,0.5,16760.0,4.116586898787081,73.193262,678.4873501577287,5886454.912202381,95.1,12.19147473565214,10.207259090348266,15.588164491945424,6.519865835265795,9.726750374036074,1.9842156453038737,-0.0095639127689235,-0.002478524531171,-0.0033184833167371,3.5,0.5,27192.897636769092,4.116586898787081,3.5,17394.016393442624,18035.0,18400.328767123287,27633.05592105263,0.003473197788077,22.45135714309072,-0.02665756873499081,0.5,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.00452852209324,-0.0041631088692013,-0.0428307117485757,0.3495557350226626,-0.0858232543981145,24.20846222112785,3.186702250598344,-0.0245002057920111,3.0,3.0,0.0,0.0,3.5,17815.10273972603,-7357.0315586496,-5716.702791526313,10.5,10.5,False,51594,52131.0,0.2372958584138709,25226.666666666668,30006.666666666668,25413.333333333332,7.157222068185423,-0.1676346693600381,7.324856737545461,73780.0,0.1238385376999238,69730.0,25953.0,2011-12-01,27099.18927444795,0,True,False,10.207259090348266,-0.019319855470561587,-0.04998395721925142,True,False,False,False,True
East of England,2012-01-01,189852.0,199284.39323467232,,7.31522367356375,7.32,3.5,0.5,16544.016393442624,4.149474969258942,73.243998,682.5457928118393,5891296.009042415,94.6,12.20248819523036,10.212530583841778,15.588986566914585,6.525829620503302,9.713779768207242,1.9899576113885802,0.0110134595782191,0.0016409148657909,-0.001879605122231,3.5,0.5,27099.18927444795,4.116586898787081,3.5,17185.0,17825.983606557376,18415.616438356163,27655.81208120152,-0.0095639127689235,-93.7083623211438,0.005741966084706451,0.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9974522699841908,-0.007076252109049,-0.035827606353032,0.3513484887699264,-0.0840305006508506,24.331016240157485,3.1917519249390565,-0.0181956004350136,3.0,3.0,0.0,0.0,3.5,17659.136069316566,-7573.015165206976,-5701.415120293437,10.5,10.5,False,55563,51594.0,0.2956278419027631,25330.0,29540.0,27770.0,6.979242948350039,-0.1779791198353839,7.157222068185423,52630.0,0.1703357794084945,73780.0,25953.0,2011-12-01,27242.419661733617,1,False,True,10.212530583841778,-0.013055565991659468,-0.019319855470561587,False,False,False,True,True
East of England,2012-02-01,188281.0,196596.24921135645,,7.254691172504142,7.32,3.5,0.5,16328.032786885246,4.149474969258942,73.426959,680.6592113564668,5896137.105882448,95.1,12.188907408239338,10.207259090348266,15.589807966631556,6.523061757043236,9.700638712503665,1.9816483178910709,-0.0135807869910209,-0.0040437467272417,-0.0014191566920338,3.5,0.5,27259.489914393653,4.149474969258942,3.5,16969.016393442624,17610.0,18430.90410958904,27498.006369863015,0.0110134595782191,160.30063994570446,-0.008309293497509307,0.5,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9840685031583616,-0.0133837668258292,-0.0427239700382531,0.3482230649636286,-0.0871559244571484,24.06934409212471,3.1809390014081007,-0.0275602677949615,3.0,3.0,0.0,0.0,3.5,17483.896792424584,-7788.998771764354,-5686.127449060561,10.5,10.5,False,50516,55563.0,0.0615504234349717,25153.333333333332,28033.333333333332,28826.666666666668,6.745561396378989,-0.23368155197105,6.979242948350039,54440.0,0.1381977838176875,52630.0,25953.0,2011-12-01,27099.18927444795,2,False,True,10.207259090348266,-0.010717398062408678,-0.013055565991659468,False,False,False,True,True
East of England,2012-03-01,187072.0,194719.59748427672,,7.208106962586214,7.32,3.5,0.5,16125.983606557376,4.149474969258942,73.477115,678.9767610062892,5900665.873894094,95.4,12.179315841067805,10.20410948144537,15.59057576248979,6.520586901650889,9.68818713865989,1.9752063596224338,-0.0095915671715332,-0.0040529648614449,-0.0026009667814239,3.5,0.5,27133.1502818431,4.149474969258942,3.5,16760.0,17394.016393442624,18444.712328767124,27485.78146079101,-0.0135807869910209,-126.33963255055278,-0.006441958268637027,0.5,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9891033302897752,0.0050348271314135,-0.0474861742206336,0.345784598323741,-0.0895943910970361,23.89865759122708,3.173822289628914,-0.033051649243021,3.0,3.0,0.0,0.0,3.5,17290.669398907103,-7991.047952092224,-5672.319229882476,10.5,10.5,False,51176,50516.0,0.0602030246529936,24976.666666666668,26526.666666666668,29883.333333333332,6.8532413463152695,0.1076799499362808,6.745561396378989,74960.0,0.3104895104895104,54440.0,25953.0,2011-12-01,27013.971698113204,3,False,True,10.20410948144537,-0.011684498227004458,-0.010717398062408678,False,False,False,True,True
East of England,2012-04-01,190794.0,197352.54375,,7.351520055484916,7.32,3.5,0.5,15910.0,4.107179201226737,73.634936,676.18128125,5905506.970734127,96.0,12.19274697054428,10.197839868431775,15.591395858413348,6.516461207622065,9.674703121331833,1.994907102112506,0.0134311294764764,-0.0032470748953592,-0.0009656242833281,3.5,0.5,27063.660944427254,4.149474969258942,3.5,16544.016393442624,17185.0,18460.0,27242.811091187017,-0.0095915671715332,-69.48933741584551,0.019700742490072143,0.5,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9917895098250928,0.0026861795353176,-0.026290991341993,0.3524439194585305,-0.0829350699622465,24.32194704073672,3.1913791131342153,-0.0140079963012746,3.0,3.0,0.0,0.0,3.5,17078.169398907103,-8207.0315586496,-5657.0315586496,10.5,10.5,False,51941,51176.0,0.1253845820513932,24800.0,25020.0,30940.0,6.908719016050398,0.0554776697351284,6.8532413463152695,53590.0,-0.087052810902896,74960.0,25953.0,2011-12-01,26845.134374999998,4,False,True,10.197839868431775,-0.007209208400646316,-0.011684498227004458,False,False,True,True,False
East of England,2012-05-01,191630.0,198423.97288842543,,7.3837321311601745,7.32,3.5,0.5,16036.575342465754,4.107179201226737,73.781337,678.2324608967674,5910191.903159966,95.9,12.198161297624274,10.198882078010218,15.592188859778965,6.519490091856016,9.682627351297,1.999279219614057,0.0054143270799933,0.0030846297949788,-0.0004584447461118,3.5,0.5,26911.334375,4.107179201226737,3.5,16328.032786885246,16969.016393442624,18250.983606557376,27234.633589510428,0.0134311294764764,-152.3265694272559,0.004372117501550976,0.5,89.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9914178985125264,-0.0003716113125664,-0.0203386595647379,0.353774220836845,-0.0816047685839321,24.380034910408497,3.1937645559802585,-0.0100292414250677,3.0,3.0,0.0,0.0,3.5,16893.63537689947,-8080.456216183846,-5866.047952092224,10.5,10.5,False,49355,51941.0,0.0495034767261359,25863.333333333332,25123.333333333332,30473.333333333332,6.86695731518561,-0.0417617008647877,6.908719016050398,64960.0,0.1432594156986977,53590.0,25953.0,2011-12-01,26873.12721584984,5,False,True,10.198882078010218,-0.004041299078031302,-0.007209208400646316,False,False,False,True,True
East of England,2012-06-01,191456.0,199074.1445026178,,7.377027703926329,7.32,3.5,0.5,16167.3698630137,4.107179201226737,73.8323,681.5515287958116,5915033.0,95.5,12.2014326197542,10.203061812412926,15.59300763441541,6.524371859130485,9.690750283992772,1.9983708073412745,0.003271322129926,0.0073722595621319,-2.1161821489220262e-05,3.5,0.5,26955.6919092634,4.107179201226737,3.5,16125.983606557376,16760.0,18035.0,27315.70975641986,0.0054143270799933,44.35753426340307,-0.0009084122727824884,0.5,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9864692969931697,-0.0049486015193567,-0.0194050690198728,0.3532323345114867,-0.0821466549092904,24.340803799817937,3.1921541108357148,-0.0097338104662521,3.0,3.0,0.0,0.0,3.5,16737.99953215061,-7949.661695635899,-6082.0315586496,10.5,10.5,False,47798,49355.0,-0.0313703238357718,26926.666666666668,25226.666666666668,30006.666666666668,6.907487161607402,0.0405298464217915,6.86695731518561,72590.0,0.0754074074074073,64960.0,25953.0,2011-12-01,26985.684816753925,6,False,True,10.203061812412926,-0.0009405475813887287,-0.004041299078031302,False,True,False,True,True
East of England,2012-07-01,194079.0,201590.4257322176,,7.4780950179170045,7.32,3.5,0.5,16293.945205479453,4.072462845412482,74.000623,682.3862761506277,5915184.920547945,95.6,12.213993322643947,10.202015239842256,15.59303331788954,6.52559588482434,9.69854885800004,2.0119780828016918,0.0125607028897469,0.0070821173665554,-0.0001500088241748,3.5,0.5,27085.50471204189,4.107179201226737,3.5,15910.0,16544.016393442624,17825.983606557376,27365.92179888121,0.003271322129926,129.81280277848782,0.01360727546041729,0.5,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9987396401997315,0.0122703432065618,-0.0040287950086321,0.3578555137314763,-0.0775234756893007,24.618317705796397,3.2034907880316066,0.0034425584940569,3.0,3.0,0.0,0.0,3.5,16610.329665394118,-7823.086353170147,-6291.047952092224,10.5,10.5,False,47252,47798.0,-0.0724353185976208,27990.0,25330.0,29540.0,6.719416979874534,-0.1880701817328676,6.907487161607402,71240.0,-0.0043326345213137,72590.0,25953.0,2011-12-01,26957.457112970715,7,False,True,10.202015239842256,-0.001985588849608866,-0.0009405475813887287,False,False,False,True,True
East of England,2012-08-01,194117.0,200580.8335067638,,7.47955920317497,7.32,3.5,0.5,16424.739726027397,4.072462845412482,74.063749,679.4145265348595,5920302.148795747,96.1,12.208972604116484,10.196798743923365,15.593898044205693,6.521231436915125,9.706543997018882,2.0121738601931196,-0.0050207185274633,0.0036037688307365,-0.0004806023895026,3.5,0.5,27073.51939433432,4.072462845412482,3.5,16036.575342465754,16328.032786885246,17610.0,27271.65721587756,0.0125607028897469,-11.985317707571085,0.00019577739142784267,0.5,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0011365881381,0.0023969479383683,-0.0019952680035038,0.3577024031461189,-0.0776765862746581,24.60216672750132,3.202834517413359,0.00472586113835,3.0,3.0,0.0,0.0,3.5,16511.5579758964,-7692.291832622203,-6507.0315586496,10.5,10.5,False,48112,47252.0,-0.0913177328271668,26296.666666666668,25153.333333333332,28033.333333333332,6.83834969606332,0.1189327161887856,6.719416979874534,77690.0,0.0538524145415084,71240.0,25953.0,2011-12-01,26817.199791883457,8,False,True,10.196798743923365,-0.0018575830574976138,-0.001985588849608866,False,False,False,True,True
East of England,2012-09-01,192957.0,198555.75233160623,,7.434863021615998,7.32,3.5,0.5,16555.534246575342,4.072462845412482,74.094309,676.8761347150258,5925419.37704355,96.5,12.198825207842605,10.19264505155467,15.594762023416235,6.517488294156474,9.714475720470938,2.006180156287932,-0.0101473962738811,-0.0008691373038658,-7.091783587487299e-06,3.5,0.5,26949.46201873049,4.072462845412482,3.5,16167.3698630137,16125.983606557376,17394.016393442624,27149.601587531924,-0.0050207185274633,-124.0573756038284,-0.005993703905187608,0.5,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9897926584836216,-0.0113439296544781,-0.0060031754032787,0.3553432858517661,-0.0800357035690109,24.44511166177656,3.196430263898129,0.0003946337436668,3.0,3.0,0.0,0.0,3.5,16441.68446365746,-7561.497312074258,-6723.015165206976,10.5,10.5,False,50327,48112.0,-0.0098762517460504,24603.333333333332,24976.666666666668,26526.666666666668,6.981693333647595,0.1433436375842749,6.83834969606332,64200.0,-0.1242668121675077,77690.0,25953.0,2011-12-01,26706.040414507774,9,False,True,10.19264505155467,0.00036328023638354523,-0.0018575830574976138,False,False,False,True,True
East of England,2012-10-01,193648.0,198239.65360824743,,7.461488074596386,7.32,3.5,0.5,16682.109589041094,4.099451409845586,74.111277,673.5406391752578,5930371.53341239,97.0,12.19723194952613,10.187477081396228,15.595597422200552,6.512548334305085,9.72209214207869,2.009754868129901,-0.0015932583164737,-0.005587124372606,-2.7791758904734586e-05,3.5,0.5,26854.488558566212,4.072462845412482,3.5,16293.945205479453,15910.0,17185.0,27170.446279626,-0.0101473962738811,-94.97346016427764,0.0035747118419688917,0.5,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9876803228919868,-0.0021123355916348,-0.000516862504917,0.3564008846485109,-0.0789781047722661,24.527059204993364,3.199776965433044,0.0056721898953409,3.0,3.0,0.0,0.0,3.5,16399.776929410884,-7434.921969608506,-6932.0315586496,10.5,10.5,False,52318,50327.0,0.0116013766967013,22910.0,24800.0,25020.0,7.211693324651478,0.2299999910038828,6.981693333647595,71490.0,0.0665373713262718,64200.0,25953.0,2011-12-01,26568.380412371134,10,False,True,10.187477081396228,-0.0037389870592741126,0.00036328023638354523,False,False,False,True,True
East of England,2012-11-01,192932.0,197100.28395061727,,7.433899741841021,7.32,3.5,0.5,16812.904109589042,4.099451409845586,74.228609,673.2172222222222,5935488.761660192,97.2,12.191467933782176,10.185417348433218,15.596459935063132,6.512068044613043,9.729901972313414,2.006050585348958,-0.0057640157439546,-0.0058348901114365,-0.0007975595532407,3.5,0.5,26732.174226804123,4.099451409845586,3.5,16424.739726027397,16036.575342465754,16969.016393442624,27192.897636769092,-0.0015932583164737,-122.31433176208884,-0.0037042827809430356,0.5,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.990327546529023,0.0026472236370362,-0.002233614956431,0.3548621210345625,-0.0805168683862145,24.39780671138224,3.194493239381132,0.0024209550653497,3.0,3.0,0.0,0.0,3.5,16386.767572423087,-7304.127449060557,-7148.015165206976,10.5,10.5,False,53039,52318.0,0.0174176593581554,24550.0,25863.333333333332,25123.333333333332,6.85820300975175,-0.3534903148997275,7.211693324651478,76910.0,0.1029685931449877,71490.0,25953.0,2011-12-01,26513.71296296296,11,False,True,10.185417348433218,-0.004736831608129544,-0.0037389870592741126,False,False,False,True,True
East of England,2012-12-01,191994.0,195338.15778688525,,7.343430866322433,7.27,3.5,0.5,16939.479452054795,4.099451409845586,74.298756,671.0991086065574,5940440.918029033,97.6,12.182487478153709,10.188681324254311,15.597293917208436,6.508916828906059,9.737402238811518,1.9938061538993963,-0.0089804556284676,-0.0054459098962986,-0.0007489381248693,3.5,0.5,26693.783394049788,4.099451409845586,3.5,16555.534246575342,16167.3698630137,16760.0,27099.18927444795,-0.0057640157439546,-38.39083275433586,-0.012244431449561555,0.5,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9842156453038735,-0.0061119012251495,-0.0050561695606174,0.3529242795122005,-0.0824547099085766,24.255999757432424,3.188663999459649,-0.0013209970127112,3.0,3.0,0.0,0.0,3.5,16401.72419342765,-7177.552106594805,-7357.0315586496,10.5,10.5,False,54553,53039.0,0.0573516300345,26190.0,26926.666666666668,25226.666666666668,6.944585625270486,0.0863826155187359,6.85820300975175,69100.0,-0.0634318243426402,76910.0,26145.0,2012-12-01,26600.394467213115,0,True,False,10.188681324254311,-0.018406263087182184,-0.004736831608129544,True,False,False,False,True
East of England,2013-01-01,192142.0,196495.3717816684,,7.349091604513291,7.27,2.3,0.5,17070.27397260274,4.127985516570452,74.443539,675.8638208032957,5945558.146276835,97.1,12.188394156740118,10.193817442376078,15.598154968691995,6.5159916072336515,9.745093865607124,1.9945767143640392,0.0059066785864114,-0.0029459309286702,-0.00117450320752,3.5,0.5,26600.394467213115,4.099451409845586,3.5,16682.109589041094,16293.945205479453,16544.016393442624,27259.489914393653,-0.0089804556284676,-93.38892683667292,0.0007705604646428554,0.5,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98933120202601,0.0051155567221365,-0.0030125553639961,0.3090753120628389,-0.1263036773579382,24.227682872086632,3.187495899718466,-0.000590370830984,1.7999999999999998,3.0,0.0,0.0,3.5,16445.578991690996,-7046.7575860468605,-7573.015165206976,4.14,10.5,False,52213,54553.0,-0.0602919208826017,27830.0,27990.0,25330.0,6.758543506426577,-0.1860421188439094,6.944585625270486,53990.0,0.0258407752232567,69100.0,26145.0,2012-12-01,26737.368692070035,1,False,True,10.193817442376078,-0.01853913771004001,-0.018406263087182184,False,False,False,True,True
